time(s),ch0(V),ch1(V),ch2(V),ch3(V)
0.2006,2.19299316,,,
0.2008,2.19299316,,,
0.201,2.19268799,,,
0.2012,2.19268799,,,
0.2014,2.19299316,,,
0.2016,2.19299316,,,
0.2018,2.19299316,,,
0.202,2.19299316,,,
0.2022,2.19299316,,,
0.2024,2.19299316,,,
0.2026,2.19299316,,,
0.2028,2.19299316,,,
0.203,2.19299316,,,
0.2032,2.19268799,,,
0.2034,2.19299316,,,
0.2036,2.19299316,,,
0.2038,2.19299316,,,
0.204,2.19268799,,,
0.2042,2.19299316,,,
0.2044,2.19299316,,,
0.2046,2.19268799,,,
0.2048,2.19299316,,,
0.205,2.19299316,,,
0.2052,2.19299316,,,
0.2054,2.19299316,,,
0.2056,2.19299316,,,
0.2058,2.19268799,,,
0.206,2.19299316,,,
0.2062,2.19299316,,,
0.2064,2.19299316,,,
0.2066,2.19268799,,,
0.2068,2.19299316,,,
0.207,2.19299316,,,
0.2072,2.19299316,,,
0.2074,2.19329834,,,
0.2076,2.19299316,,,
0.2078,2.19299316,,,
0.208,2.19268799,,,
0.2082,2.19299316,,,
0.2084,2.19299316,,,
0.2086,2.19299316,,,
0.2088,2.19299316,,,
0.209,2.19268799,,,
0.2092,2.19299316,,,
0.2094,2.19268799,,,
0.2096,2.19299316,,,
0.2098,2.19268799,,,
0.21,2.19299316,,,
0.2102,2.19299316,,,
0.2104,2.19299316,,,
0.2106,2.19299316,,,
0.2108,2.19299316,,,
0.211,2.19299316,,,
0.2112,2.19299316,,,
0.2114,2.19299316,,,
0.2116,2.19299316,,,
0.2118,2.19268799,,,
0.212,2.19299316,,,
0.2122,2.19268799,,,
0.2124,2.19268799,,,
0.2126,2.19268799,,,
0.2128,2.19268799,,,
0.213,2.19299316,,,
0.2132,2.19299316,,,
0.2134,2.19299316,,,
0.2136,2.19268799,,,
0.2138,2.19299316,,,
0.214,2.19299316,,,
0.2142,2.19268799,,,
0.2144,2.19299316,,,
0.2146,2.19268799,,,
0.2148,2.19299316,,,
0.215,2.19299316,,,
0.2152,2.19299316,,,
0.2154,2.19299316,,,
0.2156,2.19268799,,,
0.2158,2.19299316,,,
0.216,2.19299316,,,
0.2162,2.19268799,,,
0.2164,2.19268799,,,
0.2166,2.19299316,,,
0.2168,2.19268799,,,
0.217,2.19299316,,,
0.2172,2.19299316,,,
0.2174,2.19268799,,,
0.2176,2.19268799,,,
0.2178,2.19299316,,,
0.218,2.19299316,,,
0.2182,2.19299316,,,
0.2184,2.19299316,,,
0.2186,2.19299316,,,
0.2188,2.19299316,,,
0.219,2.19299316,,,
0.2192,2.19299316,,,
0.2194,2.19299316,,,
0.2196,2.19299316,,,
0.2198,2.19299316,,,
0.22,2.19299316,,,
0.2202,2.19299316,,,
0.2204,2.19299316,,,
0.2206,2.19268799,,,
0.2208,2.19268799,,,
0.221,2.19299316,,,
0.2212,2.19268799,,,
0.2214,2.19299316,,,
0.2216,2.19299316,,,
0.2218,2.19299316,,,
0.222,2.19299316,,,
0.2222,2.19299316,,,
0.2224,2.19299316,,,
0.2226,2.19268799,,,
0.2228,2.19299316,,,
0.223,2.19299316,,,
0.2232,2.19299316,,,
0.2234,2.19299316,,,
0.2236,2.19268799,,,
0.2238,2.19299316,,,
0.224,2.19268799,,,
0.2242,2.19299316,,,
0.2244,2.19299316,,,
0.2246,2.19299316,,,
0.2248,2.19299316,,,
0.225,2.19299316,,,
0.2252,2.19299316,,,
0.2254,2.19268799,,,
0.2256,2.19299316,,,
0.2258,2.19299316,,,
0.226,2.19299316,,,
0.2262,2.19299316,,,
0.2264,2.19299316,,,
0.2266,2.19299316,,,
0.2268,2.19299316,,,
0.227,2.19268799,,,
0.2272,2.19299316,,,
0.2274,2.19299316,,,
0.2276,2.19268799,,,
0.2278,2.19299316,,,
0.228,2.19268799,,,
0.2282,2.19299316,,,
0.2284,2.19299316,,,
0.2286,2.19299316,,,
0.2288,2.19268799,,,
0.229,2.19299316,,,
0.2292,2.19299316,,,
0.2294,2.19299316,,,
0.2296,2.19268799,,,
0.2298,2.19299316,,,
0.23,2.19268799,,,
0.2302,2.19268799,,,
0.2304,2.19268799,,,
0.2306,2.19299316,,,
0.2308,2.19268799,,,
0.231,2.19299316,,,
0.2312,2.19268799,,,
0.2314,2.19299316,,,
0.2316,2.19268799,,,
0.2318,2.19299316,,,
0.232,2.19268799,,,
0.2322,2.19299316,,,
0.2324,2.19299316,,,
0.2326,2.19268799,,,
0.2328,2.19299316,,,
0.233,2.19299316,,,
0.2332,2.19299316,,,
0.2334,2.19299316,,,
0.2336,2.19299316,,,
0.2338,2.19299316,,,
0.234,2.19299316,,,
0.2342,2.19268799,,,
0.2344,2.19299316,,,
0.2346,2.19299316,,,
0.2348,2.19299316,,,
0.235,2.19299316,,,
0.2352,2.19299316,,,
0.2354,2.19299316,,,
0.2356,2.19299316,,,
0.2358,2.19299316,,,
0.236,2.19299316,,,
0.2362,2.19299316,,,
0.2364,2.19299316,,,
0.2366,2.19268799,,,
0.2368,2.19268799,,,
0.237,2.19268799,,,
0.2372,2.19299316,,,
0.2374,2.19299316,,,
0.2376,2.19268799,,,
0.2378,2.19299316,,,
0.238,2.19299316,,,
0.2382,2.19268799,,,
0.2384,2.19299316,,,
0.2386,2.19268799,,,
0.2388,2.19299316,,,
0.239,2.19268799,,,
0.2392,2.19299316,,,
0.2394,2.19299316,,,
0.2396,2.19299316,,,
0.2398,2.19268799,,,
0.24,2.19268799,,,
0.2402,2.19299316,,,
0.2404,2.19299316,,,
0.2406,2.19268799,,,
0.2408,2.19268799,,,
0.241,2.19299316,,,
0.2412,2.19299316,,,
0.2414,2.19268799,,,
0.2416,2.19299316,,,
0.2418,2.19268799,,,
0.242,2.19299316,,,
0.2422,2.19299316,,,
0.2424,2.19268799,,,
0.2426,2.19299316,,,
0.2428,2.19268799,,,
0.243,2.19299316,,,
0.2432,2.19299316,,,
0.2434,2.19268799,,,
0.2436,2.19299316,,,
0.2438,2.19299316,,,
0.244,2.19299316,,,
0.2442,2.19299316,,,
0.2444,2.19299316,,,
0.2446,2.19268799,,,
0.2448,2.19299316,,,
0.245,2.19299316,,,
0.2452,2.19268799,,,
0.2454,2.19299316,,,
0.2456,2.19299316,,,
0.2458,2.19268799,,,
0.246,2.19268799,,,
0.2462,2.19268799,,,
0.2464,2.19268799,,,
0.2466,2.19299316,,,
0.2468,2.19268799,,,
0.247,2.19299316,,,
0.2472,2.19268799,,,
0.2474,2.19268799,,,
0.2476,2.19299316,,,
0.2478,2.19299316,,,
0.248,2.19299316,,,
0.2482,2.19299316,,,
0.2484,2.19299316,,,
0.2486,2.19299316,,,
0.2488,2.19299316,,,
0.249,2.19268799,,,
0.2492,2.19299316,,,
0.2494,2.19299316,,,
0.2496,2.19268799,,,
0.2498,2.19268799,,,
0.25,2.19268799,,,
0.2502,2.19299316,,,
0.2504,2.19299316,,,
0.2506,2.19299316,,,
0.2508,2.19299316,,,
0.251,2.19299316,,,
0.2512,2.19299316,,,
0.2514,2.19299316,,,
0.2516,2.19299316,,,
0.2518,2.19299316,,,
0.252,2.19299316,,,
0.2522,2.19299316,,,
0.2524,2.19299316,,,
0.2526,2.19299316,,,
0.2528,2.19299316,,,
0.253,2.19268799,,,
0.2532,2.19299316,,,
0.2534,2.19299316,,,
0.2536,2.19299316,,,
0.2538,2.19299316,,,
0.254,2.19299316,,,
0.2542,2.19299316,,,
0.2544,2.19268799,,,
0.2546,2.19299316,,,
0.2548,2.19299316,,,
0.255,2.19268799,,,
0.2552,2.19268799,,,
0.2554,2.19299316,,,
0.2556,2.19299316,,,
0.2558,2.19299316,,,
0.256,2.19299316,,,
0.2562,2.19299316,,,
0.2564,2.19299316,,,
0.2566,2.19299316,,,
0.2568,2.19299316,,,
0.257,2.19299316,,,
0.2572,2.19268799,,,
0.2574,2.19268799,,,
0.2576,2.19268799,,,
0.2578,2.19299316,,,
0.258,2.19299316,,,
0.2582,2.19299316,,,
0.2584,2.19299316,,,
0.2586,2.19268799,,,
0.2588,2.19268799,,,
0.259,2.19299316,,,
0.2592,2.19268799,,,
0.2594,2.19268799,,,
0.2596,2.19268799,,,
0.2598,2.19299316,,,
0.26,2.19268799,,,
0.2602,2.19268799,,,
0.2604,2.19299316,,,
0.2606,2.19299316,,,
0.2608,2.19299316,,,
0.261,2.19268799,,,
0.2612,2.19299316,,,
0.2614,2.19299316,,,
0.2616,2.19299316,,,
0.2618,2.19268799,,,
0.262,2.19299316,,,
0.2622,2.19299316,,,
0.2624,2.19268799,,,
0.2626,2.19299316,,,
0.2628,2.19299316,,,
0.263,2.19299316,,,
0.2632,2.19268799,,,
0.2634,2.19299316,,,
0.2636,2.19268799,,,
0.2638,2.19299316,,,
0.264,2.19299316,,,
0.2642,2.19299316,,,
0.2644,2.19268799,,,
0.2646,2.19299316,,,
0.2648,2.19299316,,,
0.265,2.19268799,,,
0.2652,2.19268799,,,
0.2654,2.19268799,,,
0.2656,2.19268799,,,
0.2658,2.19299316,,,
0.266,2.19299316,,,
0.2662,2.19299316,,,
0.2664,2.19299316,,,
0.2666,2.19299316,,,
0.2668,2.19299316,,,
0.267,2.19299316,,,
0.2672,2.19299316,,,
0.2674,2.19299316,,,
0.2676,2.19268799,,,
0.2678,2.19299316,,,
0.268,2.19299316,,,
0.2682,2.19268799,,,
0.2684,2.19299316,,,
0.2686,2.19299316,,,
0.2688,2.19299316,,,
0.269,2.19299316,,,
0.2692,2.19299316,,,
0.2694,2.19268799,,,
0.2696,2.19299316,,,
0.2698,2.19299316,,,
0.27,2.19268799,,,
0.2702,2.19299316,,,
0.2704,2.19299316,,,
0.2706,2.19299316,,,
0.2708,2.19299316,,,
0.271,2.19268799,,,
0.2712,2.19299316,,,
0.2714,2.19299316,,,
0.2716,2.19299316,,,
0.2718,2.19299316,,,
0.272,2.19299316,,,
0.2722,2.19268799,,,
0.2724,2.19299316,,,
0.2726,2.19299316,,,
0.2728,2.19299316,,,
0.273,2.19299316,,,
0.2732,2.19299316,,,
0.2734,2.19268799,,,
0.2736,2.19268799,,,
0.2738,2.19299316,,,
0.274,2.19299316,,,
0.2742,2.19299316,,,
0.2744,2.19268799,,,
0.2746,2.19268799,,,
0.2748,2.19268799,,,
0.275,2.19299316,,,
0.2752,2.19299316,,,
0.2754,2.19299316,,,
0.2756,2.19299316,,,
0.2758,2.19299316,,,
0.276,2.19268799,,,
0.2762,2.19299316,,,
0.2764,2.19299316,,,
0.2766,2.19299316,,,
0.2768,2.19299316,,,
0.277,2.19299316,,,
0.2772,2.19299316,,,
0.2774,2.19268799,,,
0.2776,2.19268799,,,
0.2778,2.19268799,,,
0.278,2.19299316,,,
0.2782,2.19268799,,,
0.2784,2.19268799,,,
0.2786,2.19268799,,,
0.2788,2.19299316,,,
0.279,2.19299316,,,
0.2792,2.19268799,,,
0.2794,2.19268799,,,
0.2796,2.19299316,,,
0.2798,2.19299316,,,
0.28,2.19299316,,,
0.2802,2.19299316,,,
0.2804,2.19299316,,,
0.2806,2.19268799,,,
0.2808,2.19299316,,,
0.281,2.19299316,,,
0.2812,2.19268799,,,
0.2814,2.19299316,,,
0.2816,2.19299316,,,
0.2818,2.19299316,,,
0.282,2.19299316,,,
0.2822,2.19299316,,,
0.2824,2.19299316,,,
0.2826,2.19299316,,,
0.2828,2.19299316,,,
0.283,2.19299316,,,
0.2832,2.19299316,,,
0.2834,2.19299316,,,
0.2836,2.19299316,,,
0.2838,2.19299316,,,
0.284,2.19299316,,,
0.2842,2.19268799,,,
0.2844,2.19268799,,,
0.2846,2.19299316,,,
0.2848,2.19299316,,,
0.285,2.19268799,,,
0.2852,2.19268799,,,
0.2854,2.19299316,,,
0.2856,2.19268799,,,
0.2858,2.19299316,,,
0.286,2.19299316,,,
0.2862,2.19299316,,,
0.2864,2.19299316,,,
0.2866,2.19299316,,,
0.2868,2.19299316,,,
0.287,2.19299316,,,
0.2872,2.19299316,,,
0.2874,2.19268799,,,
0.2876,2.19299316,,,
0.2878,2.19299316,,,
0.288,2.19299316,,,
0.2882,2.19299316,,,
0.2884,2.19268799,,,
0.2886,2.19299316,,,
0.2888,2.19299316,,,
0.289,2.19268799,,,
0.2892,2.19299316,,,
0.2894,2.19299316,,,
0.2896,2.19299316,,,
0.2898,2.19299316,,,
0.29,2.19299316,,,
0.2902,2.19299316,,,
0.2904,2.19299316,,,
0.2906,2.19299316,,,
0.2908,2.19299316,,,
0.291,2.19268799,,,
0.2912,2.19268799,,,
0.2914,2.19299316,,,
0.2916,2.19299316,,,
0.2918,2.19299316,,,
0.292,2.19268799,,,
0.2922,2.19268799,,,
0.2924,2.19299316,,,
0.2926,2.19299316,,,
0.2928,2.19268799,,,
0.293,2.19299316,,,
0.2932,2.19268799,,,
0.2934,2.19299316,,,
0.2936,2.19299316,,,
0.2938,2.19299316,,,
0.294,2.19299316,,,
0.2942,2.19268799,,,
0.2944,2.19299316,,,
0.2946,2.19268799,,,
0.2948,2.19299316,,,
0.295,2.19299316,,,
0.2952,2.19268799,,,
0.2954,2.19299316,,,
0.2956,2.19299316,,,
0.2958,2.19299316,,,
0.296,2.19299316,,,
0.2962,2.19268799,,,
0.2964,2.19299316,,,
0.2966,2.19268799,,,
0.2968,2.19299316,,,
0.297,2.19268799,,,
0.2972,2.19299316,,,
0.2974,2.19268799,,,
0.2976,2.19299316,,,
0.2978,2.19299316,,,
0.298,2.19268799,,,
0.2982,2.19268799,,,
0.2984,2.19268799,,,
0.2986,2.19299316,,,
0.2988,2.19268799,,,
0.299,2.19299316,,,
0.2992,2.19299316,,,
0.2994,2.19299316,,,
0.2996,2.19299316,,,
0.2998,2.19299316,,,
0.3,2.19299316,,,
0.3002,2.19299316,,,
0.3004,2.19299316,,,
0.3006,2.19299316,,,
0.3008,2.19299316,,,
0.301,2.19299316,,,
0.3012,2.19299316,,,
0.3014,2.19299316,,,
0.3016,2.19299316,,,
0.3018,2.19299316,,,
0.302,2.19299316,,,
0.3022,2.19299316,,,
0.3024,2.19299316,,,
0.3026,2.19299316,,,
0.3028,2.19299316,,,
0.303,2.19299316,,,
0.3032,2.19268799,,,
0.3034,2.19299316,,,
0.3036,2.19268799,,,
0.3038,2.19268799,,,
0.304,2.19299316,,,
0.3042,2.19299316,,,
0.3044,2.19268799,,,
0.3046,2.19299316,,,
0.3048,2.19299316,,,
0.305,2.19268799,,,
0.3052,2.19268799,,,
0.3054,2.19268799,,,
0.3056,2.19299316,,,
0.3058,2.19299316,,,
0.306,2.19299316,,,
0.3062,2.19268799,,,
0.3064,2.19268799,,,
0.3066,2.19299316,,,
0.3068,2.19268799,,,
0.307,2.19299316,,,
0.3072,2.19299316,,,
0.3074,2.19268799,,,
0.3076,2.19268799,,,
0.3078,2.19299316,,,
0.308,2.19299316,,,
0.3082,2.19268799,,,
0.3084,2.19299316,,,
0.3086,2.19299316,,,
0.3088,2.19299316,,,
0.309,2.19299316,,,
0.3092,2.19299316,,,
0.3094,2.19299316,,,
0.3096,2.19299316,,,
0.3098,2.19268799,,,
0.31,2.19299316,,,
0.3102,2.19299316,,,
0.3104,2.19268799,,,
0.3106,2.19268799,,,
0.3108,2.19268799,,,
0.311,2.19268799,,,
0.3112,2.19299316,,,
0.3114,2.19299316,,,
0.3116,2.19299316,,,
0.3118,2.19268799,,,
0.312,2.19268799,,,
0.3122,2.19299316,,,
0.3124,2.19268799,,,
0.3126,2.19299316,,,
0.3128,2.19268799,,,
0.313,2.19268799,,,
0.3132,2.19299316,,,
0.3134,2.19268799,,,
0.3136,2.19299316,,,
0.3138,2.19299316,,,
0.314,2.19268799,,,
0.3142,2.19299316,,,
0.3144,2.19268799,,,
0.3146,2.19268799,,,
0.3148,2.19299316,,,
0.315,2.19299316,,,
0.3152,2.19268799,,,
0.3154,2.19268799,,,
0.3156,2.19268799,,,
0.3158,2.19299316,,,
0.316,2.19299316,,,
0.3162,2.19299316,,,
0.3164,2.19299316,,,
0.3166,2.19268799,,,
0.3168,2.19268799,,,
0.317,2.19299316,,,
0.3172,2.19299316,,,
0.3174,2.19299316,,,
0.3176,2.19299316,,,
0.3178,2.19299316,,,
0.318,2.19299316,,,
0.3182,2.19299316,,,
0.3184,2.19268799,,,
0.3186,2.19268799,,,
0.3188,2.19299316,,,
0.319,2.19299316,,,
0.3192,2.19299316,,,
0.3194,2.19299316,,,
0.3196,2.19299316,,,
0.3198,2.19299316,,,
0.32,2.19268799,,,
0.3202,2.19299316,,,
0.3204,2.19299316,,,
0.3206,2.19299316,,,
0.3208,2.19268799,,,
0.321,2.19299316,,,
0.3212,2.19268799,,,
0.3214,2.19299316,,,
0.3216,2.19299316,,,
0.3218,2.19299316,,,
0.322,2.19299316,,,
0.3222,2.19268799,,,
0.3224,2.19299316,,,
0.3226,2.19268799,,,
0.3228,2.19299316,,,
0.323,2.19299316,,,
0.3232,2.19329834,,,
0.3234,2.19268799,,,
0.3236,2.19299316,,,
0.3238,2.19299316,,,
0.324,2.19268799,,,
0.3242,2.19299316,,,
0.3244,2.19268799,,,
0.3246,2.19299316,,,
0.3248,2.19299316,,,
0.325,2.19299316,,,
0.3252,2.19299316,,,
0.3254,2.19299316,,,
0.3256,2.19268799,,,
0.3258,2.19299316,,,
0.326,2.19299316,,,
0.3262,2.19268799,,,
0.3264,2.19268799,,,
0.3266,2.19268799,,,
0.3268,2.19268799,,,
0.327,2.19299316,,,
0.3272,2.19268799,,,
0.3274,2.19268799,,,
0.3276,2.19299316,,,
0.3278,2.19268799,,,
0.328,2.19299316,,,
0.3282,2.19268799,,,
0.3284,2.19299316,,,
0.3286,2.19299316,,,
0.3288,2.19299316,,,
0.329,2.19299316,,,
0.3292,2.19299316,,,
0.3294,2.19299316,,,
0.3296,2.19299316,,,
0.3298,2.19299316,,,
0.33,2.19299316,,,
0.3302,2.19299316,,,
0.3304,2.19299316,,,
0.3306,2.19299316,,,
0.3308,2.19299316,,,
0.331,2.19268799,,,
0.3312,2.19299316,,,
0.3314,2.19268799,,,
0.3316,2.19299316,,,
0.3318,2.19268799,,,
0.332,2.19299316,,,
0.3322,2.19268799,,,
0.3324,2.19268799,,,
0.3326,2.19299316,,,
0.3328,2.19299316,,,
0.333,2.19299316,,,
0.3332,2.19299316,,,
0.3334,2.19299316,,,
0.3336,2.19268799,,,
0.3338,2.19299316,,,
0.334,2.19299316,,,
0.3342,2.19299316,,,
0.3344,2.19299316,,,
0.3346,2.19299316,,,
0.3348,2.19268799,,,
0.335,2.19299316,,,
0.3352,2.19268799,,,
0.3354,2.19268799,,,
0.3356,2.19268799,,,
0.3358,2.19268799,,,
0.336,2.19299316,,,
0.3362,2.19299316,,,
0.3364,2.19268799,,,
0.3366,2.19268799,,,
0.3368,2.19299316,,,
0.337,2.19299316,,,
0.3372,2.19299316,,,
0.3374,2.19268799,,,
0.3376,2.19268799,,,
0.3378,2.19299316,,,
0.338,2.19299316,,,
0.3382,2.19299316,,,
0.3384,2.19268799,,,
0.3386,2.19268799,,,
0.3388,2.19299316,,,
0.339,2.19268799,,,
0.3392,2.19299316,,,
0.3394,2.19299316,,,
0.3396,2.19268799,,,
0.3398,2.19299316,,,
0.34,2.19299316,,,
0.3402,2.19268799,,,
0.3404,2.19268799,,,
0.3406,2.19299316,,,
0.3408,2.19299316,,,
0.341,2.19268799,,,
0.3412,2.19268799,,,
0.3414,2.19268799,,,
0.3416,2.19299316,,,
0.3418,2.19268799,,,
0.342,2.19299316,,,
0.3422,2.19299316,,,
0.3424,2.19299316,,,
0.3426,2.19268799,,,
0.3428,2.19268799,,,
0.343,2.19268799,,,
0.3432,2.19268799,,,
0.3434,2.19299316,,,
0.3436,2.19299316,,,
0.3438,2.19268799,,,
0.344,2.19268799,,,
0.3442,2.19268799,,,
0.3444,2.19268799,,,
0.3446,2.19268799,,,
0.3448,2.19299316,,,
0.345,2.19299316,,,
0.3452,2.19299316,,,
0.3454,2.19299316,,,
0.3456,2.19299316,,,
0.3458,2.19299316,,,
0.346,2.19299316,,,
0.3462,2.19299316,,,
0.3464,2.19268799,,,
0.3466,2.19299316,,,
0.3468,2.19299316,,,
0.347,2.19299316,,,
0.3472,2.19299316,,,
0.3474,2.19299316,,,
0.3476,2.19299316,,,
0.3478,2.19299316,,,
0.348,2.19299316,,,
0.3482,2.19299316,,,
0.3484,2.19299316,,,
0.3486,2.19299316,,,
0.3488,2.19299316,,,
0.349,2.19299316,,,
0.3492,2.19268799,,,
0.3494,2.19268799,,,
0.3496,2.19299316,,,
0.3498,2.19299316,,,
0.35,2.19268799,,,
0.3502,2.19299316,,,
0.3504,2.19299316,,,
0.3506,2.19299316,,,
0.3508,2.19299316,,,
0.351,2.19299316,,,
0.3512,2.19299316,,,
0.3514,2.19268799,,,
0.3516,2.19299316,,,
0.3518,2.19299316,,,
0.352,2.19299316,,,
0.3522,2.19299316,,,
0.3524,2.19299316,,,
0.3526,2.19268799,,,
0.3528,2.19299316,,,
0.353,2.19299316,,,
0.3532,2.19299316,,,
0.3534,2.19299316,,,
0.3536,2.19268799,,,
0.3538,2.19268799,,,
0.354,2.19268799,,,
0.3542,2.19299316,,,
0.3544,2.19268799,,,
0.3546,2.19299316,,,
0.3548,2.19299316,,,
0.355,2.19299316,,,
0.3552,2.19299316,,,
0.3554,2.19268799,,,
0.3556,2.19299316,,,
0.3558,2.19299316,,,
0.356,2.19299316,,,
0.3562,2.19299316,,,
0.3564,2.19299316,,,
0.3566,2.19268799,,,
0.3568,2.19268799,,,
0.357,2.19268799,,,
0.3572,2.19299316,,,
0.3574,2.19299316,,,
0.3576,2.19299316,,,
0.3578,2.19299316,,,
0.358,2.19299316,,,
0.3582,2.19299316,,,
0.3584,2.19268799,,,
0.3586,2.19268799,,,
0.3588,2.19268799,,,
0.359,2.19268799,,,
0.3592,2.19268799,,,
0.3594,2.19268799,,,
0.3596,2.19299316,,,
0.3598,2.19268799,,,
0.36,2.19268799,,,
0.3602,2.19268799,,,
0.3604,2.19268799,,,
0.3606,2.19299316,,,
0.3608,2.19268799,,,
0.361,2.19268799,,,
0.3612,2.19299316,,,
0.3614,2.19299316,,,
0.3616,2.19299316,,,
0.3618,2.19299316,,,
0.362,2.19299316,,,
0.3622,2.19299316,,,
0.3624,2.19268799,,,
0.3626,2.19299316,,,
0.3628,2.19268799,,,
0.363,2.19299316,,,
0.3632,2.19299316,,,
0.3634,2.19299316,,,
0.3636,2.19268799,,,
0.3638,2.19268799,,,
0.364,2.19299316,,,
0.3642,2.19299316,,,
0.3644,2.19299316,,,
0.3646,2.19299316,,,
0.3648,2.19299316,,,
0.365,2.19299316,,,
0.3652,2.19299316,,,
0.3654,2.19268799,,,
0.3656,2.19299316,,,
0.3658,2.19299316,,,
0.366,2.19299316,,,
0.3662,2.19299316,,,
0.3664,2.19299316,,,
0.3666,2.19299316,,,
0.3668,2.19299316,,,
0.367,2.19299316,,,
0.3672,2.19299316,,,
0.3674,2.19299316,,,
0.3676,2.19268799,,,
0.3678,2.19299316,,,
0.368,2.19268799,,,
0.3682,2.19299316,,,
0.3684,2.19268799,,,
0.3686,2.19268799,,,
0.3688,2.19299316,,,
0.369,2.19299316,,,
0.3692,2.19299316,,,
0.3694,2.19268799,,,
0.3696,2.19299316,,,
0.3698,2.19268799,,,
0.37,2.19268799,,,
0.3702,2.19299316,,,
0.3704,2.19268799,,,
0.3706,2.19299316,,,
0.3708,2.19268799,,,
0.371,2.19299316,,,
0.3712,2.19299316,,,
0.3714,2.19268799,,,
0.3716,2.19299316,,,
0.3718,2.19268799,,,
0.372,2.19299316,,,
0.3722,2.19268799,,,
0.3724,2.19299316,,,
0.3726,2.19268799,,,
0.3728,2.19268799,,,
0.373,2.19299316,,,
0.3732,2.19299316,,,
0.3734,2.19299316,,,
0.3736,2.19299316,,,
0.3738,2.19299316,,,
0.374,2.19268799,,,
0.3742,2.19299316,,,
0.3744,2.19299316,,,
0.3746,2.19268799,,,
0.3748,2.19299316,,,
0.375,2.19299316,,,
0.3752,2.19268799,,,
0.3754,2.19299316,,,
0.3756,2.19268799,,,
0.3758,2.19299316,,,
0.376,2.19299316,,,
0.3762,2.19268799,,,
0.3764,2.19299316,,,
0.3766,2.19299316,,,
0.3768,2.19268799,,,
0.377,2.19299316,,,
0.3772,2.19268799,,,
0.3774,2.19268799,,,
0.3776,2.19299316,,,
0.3778,2.19268799,,,
0.378,2.19299316,,,
0.3782,2.19299316,,,
0.3784,2.19268799,,,
0.3786,2.19268799,,,
0.3788,2.19299316,,,
0.379,2.19299316,,,
0.3792,2.19299316,,,
0.3794,2.19299316,,,
0.3796,2.19268799,,,
0.3798,2.19299316,,,
0.38,2.19299316,,,
0.3802,2.19299316,,,
0.3804,2.19268799,,,
0.3806,2.19299316,,,
0.3808,2.19299316,,,
0.381,2.19299316,,,
0.3812,2.19299316,,,
0.3814,2.19268799,,,
0.3816,2.19299316,,,
0.3818,2.19299316,,,
0.382,2.19268799,,,
0.3822,2.19299316,,,
0.3824,2.19299316,,,
0.3826,2.19299316,,,
0.3828,2.19299316,,,
0.383,2.19299316,,,
0.3832,2.19299316,,,
0.3834,2.19299316,,,
0.3836,2.19299316,,,
0.3838,2.19299316,,,
0.384,2.19299316,,,
0.3842,2.19299316,,,
0.3844,2.19268799,,,
0.3846,2.19299316,,,
0.3848,2.19268799,,,
0.385,2.19299316,,,
0.3852,2.19299316,,,
0.3854,2.19299316,,,
0.3856,2.19299316,,,
0.3858,2.19299316,,,
0.386,2.19268799,,,
0.3862,2.19299316,,,
0.3864,2.19299316,,,
0.3866,2.19299316,,,
0.3868,2.19299316,,,
0.387,2.19268799,,,
0.3872,2.19268799,,,
0.3874,2.19299316,,,
0.3876,2.19299316,,,
0.3878,2.19268799,,,
0.388,2.19299316,,,
0.3882,2.19299316,,,
0.3884,2.19299316,,,
0.3886,2.19268799,,,
0.3888,2.19268799,,,
0.389,2.19299316,,,
0.3892,2.19268799,,,
0.3894,2.19299316,,,
0.3896,2.19299316,,,
0.3898,2.19268799,,,
0.39,2.19299316,,,
0.3902,2.19268799,,,
0.3904,2.19299316,,,
0.3906,2.19299316,,,
0.3908,2.19268799,,,
0.391,2.19299316,,,
0.3912,2.19299316,,,
0.3914,2.19268799,,,
0.3916,2.19299316,,,
0.3918,2.19268799,,,
0.392,2.19268799,,,
0.3922,2.19299316,,,
0.3924,2.19299316,,,
0.3926,2.19268799,,,
0.3928,2.19299316,,,
0.393,2.19299316,,,
0.3932,2.19268799,,,
0.3934,2.19299316,,,
0.3936,2.19268799,,,
0.3938,2.19299316,,,
0.394,2.19268799,,,
0.3942,2.19268799,,,
0.3944,2.19299316,,,
0.3946,2.19268799,,,
0.3948,2.19299316,,,
0.395,2.19299316,,,
0.3952,2.19268799,,,
0.3954,2.19268799,,,
0.3956,2.19299316,,,
0.3958,2.19299316,,,
0.396,2.19299316,,,
0.3962,2.19299316,,,
0.3964,2.19299316,,,
0.3966,2.19299316,,,
0.3968,2.19299316,,,
0.397,2.19299316,,,
0.3972,2.19299316,,,
0.3974,2.19299316,,,
0.3976,2.19268799,,,
0.3978,2.19299316,,,
0.398,2.19299316,,,
0.3982,2.19268799,,,
0.3984,2.19299316,,,
0.3986,2.19268799,,,
0.3988,2.19299316,,,
0.399,2.19299316,,,
0.3992,2.19299316,,,
0.3994,2.19299316,,,
0.3996,2.19268799,,,
0.3998,2.19299316,,,
0.4,2.19299316,,,
0.4002,2.19299316,,,
0.4004,2.19299316,,,
0.4006,2.19268799,,,
0.4008,2.19299316,,,
0.401,2.19299316,,,
0.4012,2.19299316,,,
0.4014,2.19268799,,,
0.4016,2.19299316,,,
0.4018,2.19268799,,,
0.402,2.19268799,,,
0.4022,2.19268799,,,
0.4024,2.19299316,,,
0.4026,2.19299316,,,
0.4028,2.19268799,,,
