time(s),DAC ch0(V),DAC ch1(V),DAC ch2(V),DAC ch3(V),ADC ch0(V),ADC ch1(V),ADC ch2(V),ADC ch3(V)
0.3275,0.16375,,,,0.16265869,,,
0.328,0.164,,,,0.16296387,,,
0.3285,0.16425,,,,0.16326904,,,
0.329,0.1645,,,,0.16326904,,,
0.3295,0.16475,,,,0.16357422,,,
0.33,0.165,,,,0.16418457,,,
0.3305,0.16525,,,,0.16418457,,,
0.331,0.1655,,,,0.16448975,,,
0.3315,0.16575,,,,0.16479492,,,
0.332,0.166,,,,0.16479492,,,
0.3325,0.16625,,,,0.16479492,,,
0.333,0.1665,,,,0.1651001,,,
0.3335,0.16675,,,,0.16571045,,,
0.334,0.167,,,,0.1663208,,,
0.3345,0.16725,,,,0.16662598,,,
0.335,0.1675,,,,0.1663208,,,
0.3355,0.16775,,,,0.16662598,,,
0.336,0.168,,,,0.16693115,,,
0.3365,0.16825,,,,0.16693115,,,
0.337,0.1685,,,,0.16723633,,,
0.3375,0.16875,,,,0.16723633,,,
0.338,0.169,,,,0.16723633,,,
0.3385,0.16925,,,,0.16723633,,,
0.339,0.1695,,,,0.16784668,,,
0.3395,0.16975,,,,0.16815186,,,
0.34,0.17,,,,0.16876221,,,
0.3405,0.17025,,,,0.16876221,,,
0.341,0.1705,,,,0.16876221,,,
0.3415,0.17075,,,,0.16876221,,,
0.342,0.171,,,,0.16937256,,,
0.3425,0.17125,,,,0.16967773,,,
0.343,0.1715,,,,0.16967773,,,
0.3435,0.17175,,,,0.16998291,,,
0.344,0.172,,,,0.17028809,,,
0.3445,0.17225,,,,0.17089844,,,
0.345,0.1725,,,,0.17150879,,,
0.3455,0.17275,,,,0.17150879,,,
0.346,0.173,,,,0.17181396,,,
0.3465,0.17325,,,,0.17211914,,,
0.347,0.1735,,,,0.17242432,,,
0.3475,0.17375,,,,0.17242432,,,
0.348,0.174,,,,0.17272949,,,
0.3485,0.17425,,,,0.17272949,,,
0.349,0.1745,,,,0.17303467,,,
0.3495,0.17475,,,,0.17364502,,,
0.35,0.175,,,,0.1739502,,,
0.3505,0.17525,,,,0.17425537,,,
0.351,0.1755,,,,0.17456055,,,
0.3515,0.17575,,,,0.17456055,,,
0.352,0.176,,,,0.17456055,,,
0.3525,0.17625,,,,0.17456055,,,
0.353,0.1765,,,,0.17547607,,,
0.3535,0.17675,,,,0.17578125,,,
0.354,0.177,,,,0.17608643,,,
0.3545,0.17725,,,,0.17578125,,,
0.355,0.1775,,,,0.17700195,,,
0.3555,0.17775,,,,0.17700195,,,
0.356,0.178,,,,0.17730713,,,
0.3565,0.17825,,,,0.17730713,,,
0.357,0.1785,,,,0.17730713,,,
0.3575,0.17875,,,,0.17730713,,,
0.358,0.179,,,,0.17822266,,,
0.3585,0.17925,,,,0.17822266,,,
0.359,0.1795,,,,0.17852783,,,
0.3595,0.17975,,,,0.17944336,,,
0.36,0.18,,,,0.17913818,,,
0.3605,0.18025,,,,0.17944336,,,
0.361,0.1805,,,,0.17974854,,,
0.3615,0.18075,,,,0.18005371,,,
0.362,0.181,,,,0.18005371,,,
0.3625,0.18125,,,,0.18035889,,,
0.363,0.1815,,,,0.18035889,,,
0.3635,0.18175,,,,0.18096924,,,
0.364,0.182,,,,0.18127441,,,
0.3645,0.18225,,,,0.18127441,,,
0.365,0.1825,,,,0.18188477,,,
0.3655,0.18275,,,,0.18157959,,,
0.366,0.183,,,,0.18188477,,,
0.3665,0.18325,,,,0.18218994,,,
0.367,0.1835,,,,0.18280029,,,
0.3675,0.18375,,,,0.18280029,,,
0.368,0.184,,,,0.18280029,,,
0.3685,0.18425,,,,0.18310547,,,
0.369,0.1845,,,,0.18341064,,,
0.3695,0.18475,,,,0.18341064,,,
0.37,0.185,,,,0.18371582,,,
0.3705,0.18525,,,,0.184021,,,
0.371,0.1855,,,,0.18371582,,,
0.3715,0.18575,,,,0.18493652,,,
0.372,0.186,,,,0.18493652,,,
0.3725,0.18625,,,,0.1852417,,,
0.373,0.1865,,,,0.18554687,,,
0.3735,0.18675,,,,0.18554687,,,
0.374,0.187,,,,0.18554687,,,
0.3745,0.18725,,,,0.18585205,,,
0.375,0.1875,,,,0.18615723,,,
0.3755,0.18775,,,,0.18615723,,,
0.376,0.188,,,,0.1864624,,,
0.3765,0.18825,,,,0.1864624,,,
0.377,0.1885,,,,0.18676758,,,
0.3775,0.18875,,,,0.18768311,,,
0.378,0.189,,,,0.18737793,,,
0.3785,0.18925,,,,0.18768311,,,
0.379,0.1895,,,,0.18798828,,,
0.3795,0.18975,,,,0.18798828,,,
0.38,0.19,,,,0.18859863,,,
0.3805,0.19025,,,,0.18859863,,,
0.381,0.1905,,,,0.18890381,,,
0.3815,0.19075,,,,0.18920898,,,
0.382,0.191,,,,0.18920898,,,
0.3825,0.19125,,,,0.18920898,,,
0.383,0.1915,,,,0.18981934,,,
0.3835,0.19175,,,,0.19042969,,,
0.384,0.192,,,,0.19042969,,,
0.3845,0.19225,,,,0.19042969,,,
0.385,0.1925,,,,0.19073486,,,
0.3855,0.19275,,,,0.19073486,,,
0.386,0.193,,,,0.19134521,,,
0.3865,0.19325,,,,0.19165039,,,
0.387,0.1935,,,,0.19165039,,,
0.3875,0.19375,,,,0.19165039,,,
0.388,0.194,,,,0.19165039,,,
0.3885,0.19425,,,,0.19226074,,,
0.389,0.1945,,,,0.19256592,,,
0.3895,0.19475,,,,0.19287109,,,
0.39,0.195,,,,0.19287109,,,
0.3905,0.19525,,,,0.19317627,,,
0.391,0.1955,,,,0.19348145,,,
0.3915,0.19575,,,,0.1940918,,,
0.392,0.196,,,,0.1940918,,,
0.3925,0.19625,,,,0.1940918,,,
0.393,0.1965,,,,0.19439697,,,
0.3935,0.19675,,,,0.19439697,,,
0.394,0.197,,,,0.19470215,,,
0.3945,0.19725,,,,0.1953125,,,
0.395,0.1975,,,,0.19561768,,,
0.3955,0.19775,,,,0.19592285,,,
0.396,0.198,,,,0.1965332,,,
0.3965,0.19825,,,,0.19744873,,,
0.397,0.1985,,,,0.19744873,,,
0.3975,0.19875,,,,0.19775391,,,
0.398,0.199,,,,0.19805908,,,
0.3985,0.19925,,,,0.19805908,,,
0.399,0.1995,,,,0.19805908,,,
0.3995,0.19975,,,,0.19836426,,,
0.4,0.2,,,,0.19897461,,,
0.4005,0.20025,,,,0.19897461,,,
0.401,0.2005,,,,0.19927979,,,
0.4015,0.20075,,,,0.19958496,,,
0.402,0.201,,,,0.19958496,,,
0.4025,0.20125,,,,0.19958496,,,
0.403,0.2015,,,,0.20019531,,,
0.4035,0.20175,,,,0.20050049,,,
0.404,0.202,,,,0.20050049,,,
0.4045,0.20225,,,,0.20080566,,,
0.405,0.2025,,,,0.20080566,,,
0.4055,0.20275,,,,0.20111084,,,
0.406,0.203,,,,0.20172119,,,
0.4065,0.20325,,,,0.20172119,,,
0.407,0.2035,,,,0.20172119,,,
0.4075,0.20375,,,,0.20202637,,,
0.408,0.204,,,,0.20233154,,,
0.4085,0.20425,,,,0.20263672,,,
0.409,0.2045,,,,0.20263672,,,
0.4095,0.20475,,,,0.20294189,,,
0.41,0.205,,,,0.20324707,,,
0.4105,0.20525,,,,0.20355225,,,
0.411,0.2055,,,,0.20385742,,,
0.4115,0.20575,,,,0.2041626,,,
0.412,0.206,,,,0.2041626,,,
0.4125,0.20625,,,,0.2041626,,,
0.413,0.2065,,,,0.20446777,,,
0.4135,0.20675,,,,0.20507813,,,
0.414,0.207,,,,0.20568848,,,
0.4145,0.20725,,,,0.20568848,,,
0.415,0.2075,,,,0.20568848,,,
0.4155,0.20775,,,,0.20599365,,,
0.416,0.208,,,,0.20599365,,,
0.4165,0.20825,,,,0.20629883,,,
0.417,0.2085,,,,0.20629883,,,
0.4175,0.20875,,,,0.20721436,,,
0.418,0.209,,,,0.20690918,,,
0.4185,0.20925,,,,0.20751953,,,
0.419,0.2095,,,,0.20751953,,,
0.4195,0.20975,,,,0.20782471,,,
0.42,0.21,,,,0.20812988,,,
0.4205,0.21025,,,,0.20812988,,,
0.421,0.2105,,,,0.20812988,,,
0.4215,0.21075,,,,0.20843506,,,
0.422,0.211,,,,0.20843506,,,
0.4225,0.21125,,,,0.20904541,,,
0.423,0.2115,,,,0.20904541,,,
0.4235,0.21175,,,,0.20965576,,,
0.424,0.212,,,,0.20996094,,,
0.4245,0.21225,,,,0.20996094,,,
0.425,0.2125,,,,0.21057129,,,
0.4255,0.21275,,,,0.21087646,,,
0.426,0.213,,,,0.21087646,,,
0.4265,0.21325,,,,0.21118164,,,
0.427,0.2135,,,,0.21148682,,,
0.4275,0.21375,,,,0.21240234,,,
0.428,0.214,,,,0.21270752,,,
0.4285,0.21425,,,,0.2130127,,,
0.429,0.2145,,,,0.21331787,,,
0.4295,0.21475,,,,0.21362305,,,
0.43,0.215,,,,0.21362305,,,
0.4305,0.21525,,,,0.21392822,,,
0.431,0.2155,,,,0.2142334,,,
0.4315,0.21575,,,,0.2142334,,,
0.432,0.216,,,,0.21453857,,,
0.4325,0.21625,,,,0.21484375,,,
0.433,0.2165,,,,0.21514893,,,
0.4335,0.21675,,,,0.2154541,,,
0.434,0.217,,,,0.2154541,,,
0.4345,0.21725,,,,0.2154541,,,
0.435,0.2175,,,,0.21575928,,,
0.4355,0.21775,,,,0.21575928,,,
0.436,0.218,,,,0.21636963,,,
0.4365,0.21825,,,,0.2166748,,,
0.437,0.2185,,,,0.2166748,,,
0.4375,0.21875,,,,0.21697998,,,
0.438,0.219,,,,0.21728516,,,
0.4385,0.21925,,,,0.21759033,,,
0.439,0.2195,,,,0.21789551,,,
0.4395,0.21975,,,,0.21820068,,,
0.44,0.22,,,,0.21820068,,,
0.4405,0.22025,,,,0.21850586,,,
0.441,0.2205,,,,0.21850586,,,
0.4415,0.22075,,,,0.21881104,,,
0.442,0.221,,,,0.21972656,,,
0.4425,0.22125,,,,0.22003174,,,
0.443,0.2215,,,,0.21972656,,,
0.4435,0.22175,,,,0.22003174,,,
0.444,0.222,,,,0.22003174,,,
0.4445,0.22225,,,,0.22033691,,,
0.445,0.2225,,,,0.22064209,,,
0.4455,0.22275,,,,0.22094727,,,
0.446,0.223,,,,0.22125244,,,
0.4465,0.22325,,,,0.22155762,,,
0.447,0.2235,,,,0.22155762,,,
0.4475,0.22375,,,,0.22186279,,,
0.448,0.224,,,,0.22247314,,,
0.4485,0.22425,,,,0.22247314,,,
0.449,0.2245,,,,0.2230835,,,
0.4495,0.22475,,,,0.22277832,,,
0.45,0.225,,,,0.22338867,,,
0.4505,0.22525,,,,0.22369385,,,
0.451,0.2255,,,,0.22369385,,,
0.4515,0.22575,,,,0.22399902,,,
0.452,0.226,,,,0.22399902,,,
0.4525,0.22625,,,,0.22399902,,,
0.453,0.2265,,,,0.2243042,,,
0.4535,0.22675,,,,0.22491455,,,
0.454,0.227,,,,0.22491455,,,
0.4545,0.22725,,,,0.22521973,,,
0.455,0.2275,,,,0.2255249,,,
0.4555,0.22775,,,,0.2255249,,,
0.456,0.228,,,,0.22613525,,,
0.4565,0.22825,,,,0.22613525,,,
0.457,0.2285,,,,0.22644043,,,
0.4575,0.22875,,,,0.22674561,,,
0.458,0.229,,,,0.22705078,,,
0.4585,0.22925,,,,0.22766113,,,
0.459,0.2295,,,,0.22766113,,,
0.4595,0.22975,,,,0.22766113,,,
0.46,0.23,,,,0.22796631,,,
0.4605,0.23025,,,,0.22857666,,,
0.461,0.2305,,,,0.22857666,,,
0.4615,0.23075,,,,0.22888184,,,
0.462,0.231,,,,0.22918701,,,
0.4625,0.23125,,,,0.22918701,,,
0.463,0.2315,,,,0.22979736,,,
0.4635,0.23175,,,,0.23010254,,,
0.464,0.232,,,,0.23010254,,,
0.4645,0.23225,,,,0.23071289,,,
0.465,0.2325,,,,0.23101807,,,
0.4655,0.23275,,,,0.23101807,,,
0.466,0.233,,,,0.23132324,,,
0.4665,0.23325,,,,0.23162842,,,
0.467,0.2335,,,,0.23193359,,,
0.4675,0.23375,,,,0.23193359,,,
0.468,0.234,,,,0.23254395,,,
0.4685,0.23425,,,,0.23284912,,,
0.469,0.2345,,,,0.23284912,,,
0.4695,0.23475,,,,0.23345947,,,
0.47,0.235,,,,0.23345947,,,
0.4705,0.23525,,,,0.23345947,,,
0.471,0.2355,,,,0.23376465,,,
0.4715,0.23575,,,,0.23376465,,,
0.472,0.236,,,,0.234375,,,
0.4725,0.23625,,,,0.234375,,,
0.473,0.2365,,,,0.234375,,,
0.4735,0.23675,,,,0.23468018,,,
0.474,0.237,,,,0.23498535,,,
0.4745,0.23725,,,,0.23498535,,,
0.475,0.2375,,,,0.23529053,,,
0.4755,0.23775,,,,0.2355957,,,
0.476,0.238,,,,0.23529053,,,
0.4765,0.23825,,,,0.23590088,,,
0.477,0.2385,,,,0.23590088,,,
0.4775,0.23875,,,,0.23620605,,,
0.478,0.239,,,,0.23651123,,,
0.4785,0.23925,,,,0.23620605,,,
0.479,0.2395,,,,0.23681641,,,
0.4795,0.23975,,,,0.23712158,,,
0.48,0.24,,,,0.23803711,,,
0.4805,0.24025,,,,0.23803711,,,
0.481,0.2405,,,,0.23895264,,,
0.4815,0.24075,,,,0.23864746,,,
0.482,0.241,,,,0.23895264,,,
0.4825,0.24125,,,,0.23925781,,,
0.483,0.2415,,,,0.23925781,,,
0.4835,0.24175,,,,0.23925781,,,
0.484,0.242,,,,0.23956299,,,
0.4845,0.24225,,,,0.23986816,,,
0.485,0.2425,,,,0.24017334,,,
0.4855,0.24275,,,,0.24078369,,,
0.486,0.243,,,,0.24047852,,,
0.4865,0.24325,,,,0.24139404,,,
0.487,0.2435,,,,0.24139404,,,
0.4875,0.24375,,,,0.24139404,,,
0.488,0.244,,,,0.24169922,,,
0.4885,0.24425,,,,0.24169922,,,
0.489,0.2445,,,,0.24230957,,,
0.4895,0.24475,,,,0.24261475,,,
0.49,0.245,,,,0.24261475,,,
0.4905,0.24525,,,,0.24261475,,,
0.491,0.2455,,,,0.24353027,,,
0.4915,0.24575,,,,0.24353027,,,
0.492,0.246,,,,0.24383545,,,
0.4925,0.24625,,,,0.24383545,,,
0.493,0.2465,,,,0.24414063,,,
0.4935,0.24675,,,,0.24475098,,,
0.494,0.247,,,,0.2444458,,,
0.4945,0.24725,,,,0.24475098,,,
0.495,0.2475,,,,0.24536133,,,
0.4955,0.24775,,,,0.24536133,,,
0.496,0.248,,,,0.24536133,,,
0.4965,0.24825,,,,0.24597168,,,
0.497,0.2485,,,,0.24627686,,,
0.4975,0.24875,,,,0.24627686,,,
0.498,0.249,,,,0.24658203,,,
0.4985,0.24925,,,,0.24658203,,,
0.499,0.2495,,,,0.24658203,,,
0.4995,0.24975,,,,0.24688721,,,
0.5,0.25,,,,0.24719238,,,
0.5005,0.25025,,,,0.24749756,,,
0.501,0.2505,,,,0.24749756,,,
0.5015,0.25075,,,,0.24810791,,,
0.502,0.251,,,,0.24841309,,,
0.5025,0.25125,,,,0.24841309,,,
0.503,0.2515,,,,0.24871826,,,
0.5035,0.25175,,,,0.24902344,,,
0.504,0.252,,,,0.24902344,,,
0.5045,0.25225,,,,0.24932861,,,
0.505,0.2525,,,,0.24963379,,,
0.5055,0.25275,,,,0.24993896,,,
0.506,0.253,,,,0.24963379,,,
0.5065,0.25325,,,,0.24993896,,,
0.507,0.2535,,,,0.25024414,,,
0.5075,0.25375,,,,0.25054932,,,
0.508,0.254,,,,0.25085449,,,
0.5085,0.25425,,,,0.25146484,,,
0.509,0.2545,,,,0.25146484,,,
0.5095,0.25475,,,,0.2520752,,,
0.51,0.255,,,,0.25238037,,,
0.5105,0.25525,,,,0.25268555,,,
0.511,0.2555,,,,0.25299072,,,
0.5115,0.25575,,,,0.2532959,,,
0.512,0.256,,,,0.2532959,,,
0.5125,0.25625,,,,0.25360107,,,
0.513,0.2565,,,,0.25360107,,,
0.5135,0.25675,,,,0.25421143,,,
0.514,0.257,,,,0.2545166,,,
0.5145,0.25725,,,,0.2545166,,,
0.515,0.2575,,,,0.2545166,,,
0.5155,0.25775,,,,0.25512695,,,
0.516,0.258,,,,0.25543213,,,
0.5165,0.25825,,,,0.2557373,,,
0.517,0.2585,,,,0.2557373,,,
0.5175,0.25875,,,,0.2557373,,,
0.518,0.259,,,,0.25634766,,,
0.5185,0.25925,,,,0.25634766,,,
0.519,0.2595,,,,0.25756836,,,
0.5195,0.25975,,,,0.25756836,,,
0.52,0.26,,,,0.25787354,,,
0.5205,0.26025,,,,0.25787354,,,
0.521,0.2605,,,,0.25817871,,,
0.5215,0.26075,,,,0.25817871,,,
0.522,0.261,,,,0.25848389,,,
0.5225,0.26125,,,,0.25848389,,,
0.523,0.2615,,,,0.25848389,,,
0.5235,0.26175,,,,0.25909424,,,
0.524,0.262,,,,0.25939941,,,
0.5245,0.26225,,,,0.26000977,,,
0.525,0.2625,,,,0.26031494,,,
0.5255,0.26275,,,,0.26062012,,,
0.526,0.263,,,,0.26062012,,,
0.5265,0.26325,,,,0.26092529,,,
0.527,0.2635,,,,0.26123047,,,
0.5275,0.26375,,,,0.26153564,,,
0.528,0.264,,,,0.262146,,,
0.5285,0.26425,,,,0.26184082,,,
0.529,0.2645,,,,0.26184082,,,
0.5295,0.26475,,,,0.26245117,,,
0.53,0.265,,,,0.26275635,,,
0.5305,0.26525,,,,0.26306152,,,
0.531,0.2655,,,,0.2633667,,,
0.5315,0.26575,,,,0.2633667,,,
0.532,0.266,,,,0.2633667,,,
0.5325,0.26625,,,,0.26367188,,,
0.533,0.2665,,,,0.26428223,,,
0.5335,0.26675,,,,0.26489258,,,
0.534,0.267,,,,0.26519775,,,
0.5345,0.26725,,,,0.26489258,,,
0.535,0.2675,,,,0.26550293,,,
0.5355,0.26775,,,,0.26580811,,,
0.536,0.268,,,,0.26580811,,,
0.5365,0.26825,,,,0.26611328,,,
0.537,0.2685,,,,0.26611328,,,
0.5375,0.26875,,,,0.26641846,,,
0.538,0.269,,,,0.26672363,,,
0.5385,0.26925,,,,0.26733398,,,
0.539,0.2695,,,,0.26733398,,,
0.5395,0.26975,,,,0.26733398,,,
0.54,0.27,,,,0.26763916,,,
0.5405,0.27025,,,,0.26763916,,,
0.541,0.2705,,,,0.26794434,,,
0.5415,0.27075,,,,0.26855469,,,
0.542,0.271,,,,0.26885986,,,
0.5425,0.27125,,,,0.26916504,,,
0.543,0.2715,,,,0.26916504,,,
0.5435,0.27175,,,,0.26947021,,,
0.544,0.272,,,,0.26977539,,,
0.5445,0.27225,,,,0.27008057,,,
0.545,0.2725,,,,0.27038574,,,
0.5455,0.27275,,,,0.27038574,,,
0.546,0.273,,,,0.27038574,,,
0.5465,0.27325,,,,0.27038574,,,
0.547,0.2735,,,,0.27099609,,,
0.5475,0.27375,,,,0.27130127,,,
0.548,0.274,,,,0.27160645,,,
0.5485,0.27425,,,,0.27191162,,,
0.549,0.2745,,,,0.2722168,,,
0.5495,0.27475,,,,0.27252197,,,
0.55,0.275,,,,0.27282715,,,
0.5505,0.27525,,,,0.27282715,,,
0.551,0.2755,,,,0.27313232,,,
0.5515,0.27575,,,,0.2734375,,,
0.552,0.276,,,,0.27374268,,,
0.5525,0.27625,,,,0.27374268,,,
0.553,0.2765,,,,0.27435303,,,
0.5535,0.27675,,,,0.27404785,,,
0.554,0.277,,,,0.2746582,,,
0.5545,0.27725,,,,0.27496338,,,
0.555,0.2775,,,,0.27526855,,,
0.5555,0.27775,,,,0.27557373,,,
0.556,0.278,,,,0.27557373,,,
0.5565,0.27825,,,,0.27557373,,,
0.557,0.2785,,,,0.27618408,,,
0.5575,0.27875,,,,0.27618408,,,
0.558,0.279,,,,0.27618408,,,
0.5585,0.27925,,,,0.27679443,,,
0.559,0.2795,,,,0.27679443,,,
0.5595,0.27975,,,,0.27709961,,,
0.56,0.28,,,,0.27740479,,,
0.5605,0.28025,,,,0.27740479,,,
0.561,0.2805,,,,0.27801514,,,
0.5615,0.28075,,,,0.27801514,,,
0.562,0.281,,,,0.27801514,,,
0.5625,0.28125,,,,0.27862549,,,
0.563,0.2815,,,,0.27923584,,,
0.5635,0.28175,,,,0.27954102,,,
0.564,0.282,,,,0.27984619,,,
0.5645,0.28225,,,,0.27984619,,,
0.565,0.2825,,,,0.28015137,,,
0.5655,0.28275,,,,0.28076172,,,
0.566,0.283,,,,0.28076172,,,
0.5665,0.28325,,,,0.28106689,,,
0.567,0.2835,,,,0.28106689,,,
0.5675,0.28375,,,,0.28167725,,,
0.568,0.284,,,,0.28198242,,,
0.5685,0.28425,,,,0.28198242,,,
0.569,0.2845,,,,0.28198242,,,
0.5695,0.28475,,,,0.2822876,,,
0.57,0.285,,,,0.2822876,,,
0.5705,0.28525,,,,0.2822876,,,
0.571,0.2855,,,,0.28289795,,,
0.5715,0.28575,,,,0.28320313,,,
0.572,0.286,,,,0.2835083,,,
0.5725,0.28625,,,,0.2835083,,,
0.573,0.2865,,,,0.28381348,,,
0.5735,0.28675,,,,0.28381348,,,
0.574,0.287,,,,0.28411865,,,
0.5745,0.28725,,,,0.284729,,,
0.575,0.2875,,,,0.28503418,,,
0.5755,0.28775,,,,0.284729,,,
0.576,0.288,,,,0.28533936,,,
0.5765,0.28825,,,,0.28564453,,,
0.577,0.2885,,,,0.28594971,,,
0.5775,0.28875,,,,0.28625488,,,
0.578,0.289,,,,0.28625488,,,
0.5785,0.28925,,,,0.28625488,,,
0.579,0.2895,,,,0.28625488,,,
0.5795,0.28975,,,,0.28686523,,,
0.58,0.29,,,,0.28686523,,,
0.5805,0.29025,,,,0.28747559,,,
0.581,0.2905,,,,0.28717041,,,
0.5815,0.29075,,,,0.28808594,,,
0.582,0.291,,,,0.28839111,,,
0.5825,0.29125,,,,0.28869629,,,
0.583,0.2915,,,,0.28900146,,,
0.5835,0.29175,,,,0.28930664,,,
0.584,0.292,,,,0.28900146,,,
0.5845,0.29225,,,,0.28930664,,,
0.585,0.2925,,,,0.28991699,,,
0.5855,0.29275,,,,0.28991699,,,
0.586,0.293,,,,0.29022217,,,
0.5865,0.29325,,,,0.29022217,,,
0.587,0.2935,,,,0.29083252,,,
0.5875,0.29375,,,,0.29144287,,,
0.588,0.294,,,,0.29144287,,,
0.5885,0.29425,,,,0.29174805,,,
0.589,0.2945,,,,0.29205322,,,
0.5895,0.29475,,,,0.29174805,,,
0.59,0.295,,,,0.29205322,,,
0.5905,0.29525,,,,0.29205322,,,
0.591,0.2955,,,,0.29266357,,,
0.5915,0.29575,,,,0.29296875,,,
0.592,0.296,,,,0.29327393,,,
0.5925,0.29625,,,,0.2935791,,,
0.593,0.2965,,,,0.29418945,,,
0.5935,0.29675,,,,0.29418945,,,
0.594,0.297,,,,0.29449463,,,
0.5945,0.29725,,,,0.29510498,,,
0.595,0.2975,,,,0.2947998,,,
0.5955,0.29775,,,,0.29571533,,,
0.596,0.298,,,,0.29571533,,,
0.5965,0.29825,,,,0.29571533,,,
0.597,0.2985,,,,0.29571533,,,
0.5975,0.29875,,,,0.29571533,,,
0.598,0.299,,,,0.29602051,,,
0.5985,0.29925,,,,0.29632568,,,
0.599,0.2995,,,,0.29693604,,,
0.5995,0.29975,,,,0.29724121,,,
0.6,0.3,,,,0.29724121,,,
0.6005,0.30025,,,,0.29754639,,,
0.601,0.3005,,,,0.29785156,,,
0.6015,0.30075,,,,0.29785156,,,
0.602,0.301,,,,0.29815674,,,
0.6025,0.30125,,,,0.29815674,,,
0.603,0.3015,,,,0.29815674,,,
0.6035,0.30175,,,,0.29876709,,,
0.604,0.302,,,,0.29876709,,,
0.6045,0.30225,,,,0.29937744,,,
0.605,0.3025,,,,0.29998779,,,
0.6055,0.30275,,,,0.29998779,,,
0.606,0.303,,,,0.30029297,,,
0.6065,0.30325,,,,0.30029297,,,
0.607,0.3035,,,,0.30059814,,,
0.6075,0.30375,,,,0.30059814,,,
0.608,0.304,,,,0.30151367,,,
0.6085,0.30425,,,,0.3012085,,,
0.609,0.3045,,,,0.30151367,,,
0.6095,0.30475,,,,0.30181885,,,
0.61,0.305,,,,0.30212402,,,
0.6105,0.30525,,,,0.3024292,,,
0.611,0.3055,,,,0.30273438,,,
0.6115,0.30575,,,,0.3024292,,,
0.612,0.306,,,,0.30303955,,,
0.6125,0.30625,,,,0.30334473,,,
0.613,0.3065,,,,0.3036499,,,
0.6135,0.30675,,,,0.30395508,,,
0.614,0.307,,,,0.30395508,,,
0.6145,0.30725,,,,0.30426025,,,
0.615,0.3075,,,,0.30456543,,,
0.6155,0.30775,,,,0.30517578,,,
0.616,0.308,,,,0.30517578,,,
0.6165,0.30825,,,,0.30517578,,,
0.617,0.3085,,,,0.30517578,,,
0.6175,0.30875,,,,0.30578613,,,
0.618,0.309,,,,0.30578613,,,
0.6185,0.30925,,,,0.30639648,,,
0.619,0.3095,,,,0.30639648,,,
0.6195,0.30975,,,,0.30670166,,,
0.62,0.31,,,,0.30670166,,,
0.6205,0.31025,,,,0.30731201,,,
0.621,0.3105,,,,0.30731201,,,
0.6215,0.31075,,,,0.30761719,,,
0.622,0.311,,,,0.30853271,,,
0.6225,0.31125,,,,0.30822754,,,
0.623,0.3115,,,,0.30883789,,,
0.6235,0.31175,,,,0.30883789,,,
0.624,0.312,,,,0.30914307,,,
0.6245,0.31225,,,,0.30914307,,,
0.625,0.3125,,,,0.30944824,,,
0.6255,0.31275,,,,0.30944824,,,
0.626,0.313,,,,0.30944824,,,
0.6265,0.31325,,,,0.30944824,,,
0.627,0.3135,,,,0.31036377,,,
0.6275,0.31375,,,,0.31066895,,,
0.628,0.314,,,,0.31066895,,,
0.6285,0.31425,,,,0.31097412,,,
0.629,0.3145,,,,0.31097412,,,
0.6295,0.31475,,,,0.3112793,,,
0.63,0.315,,,,0.3112793,,,
0.6305,0.31525,,,,0.31188965,,,
0.631,0.3155,,,,0.31158447,,,
0.6315,0.31575,,,,0.31219482,,,
0.632,0.316,,,,0.31280518,,,
0.6325,0.31625,,,,0.31311035,,,
0.633,0.3165,,,,0.31311035,,,
0.6335,0.31675,,,,0.31311035,,,
0.634,0.317,,,,0.31341553,,,
0.6345,0.31725,,,,0.31341553,,,
0.635,0.3175,,,,0.3137207,,,
0.6355,0.31775,,,,0.31433105,,,
0.636,0.318,,,,0.31494141,,,
0.6365,0.31825,,,,0.31463623,,,
0.637,0.3185,,,,0.31524658,,,
0.6375,0.31875,,,,0.31524658,,,
0.638,0.319,,,,0.31555176,,,
0.6385,0.31925,,,,0.31585693,,,
0.639,0.3195,,,,0.31585693,,,
0.6395,0.31975,,,,0.31616211,,,
0.64,0.32,,,,0.31677246,,,
0.6405,0.32025,,,,0.31677246,,,
0.641,0.3205,,,,0.31707764,,,
0.6415,0.32075,,,,0.31768799,,,
0.642,0.321,,,,0.31799316,,,
0.6425,0.32125,,,,0.31829834,,,
0.643,0.3215,,,,0.31860352,,,
0.6435,0.32175,,,,0.31890869,,,
0.644,0.322,,,,0.31890869,,,
0.6445,0.32225,,,,0.31890869,,,
0.645,0.3225,,,,0.31921387,,,
0.6455,0.32275,,,,0.31951904,,,
0.646,0.323,,,,0.31982422,,,
0.6465,0.32325,,,,0.31982422,,,
0.647,0.3235,,,,0.31982422,,,
0.6475,0.32375,,,,0.32012939,,,
0.648,0.324,,,,0.32073975,,,
0.6485,0.32425,,,,0.32104492,,,
0.649,0.3245,,,,0.32104492,,,
0.6495,0.32475,,,,0.32165527,,,
0.65,0.325,,,,0.3213501,,,
0.6505,0.32525,,,,0.32196045,,,
0.651,0.3255,,,,0.32196045,,,
0.6515,0.32575,,,,0.32226563,,,
0.652,0.326,,,,0.3225708,,,
0.6525,0.32625,,,,0.3225708,,,
0.653,0.3265,,,,0.3225708,,,
0.6535,0.32675,,,,0.32318115,,,
0.654,0.327,,,,0.32348633,,,
0.6545,0.32725,,,,0.32440186,,,
